athlete_id,playing_level,first_test_date,last_test_date,n_sessions,body_weight_bin,relative_strength,jump_height_(imp-mom)_[cm]_mean_cmj,lower-limb_stiffness_[n/m]_mean_cmj,peak_power_[w]_mean_cmj,peak_power_/_bm_[w/kg]_mean_cmj,eccentric_braking_rfd_[n/s]_mean_cmj,eccentric_duration_[ms]_mean_cmj,concentric_duration_[ms]_mean_cmj,rsi-modified_[m/s]_mean_cmj,countermovement_depth_[cm]_mean_cmj,"cmj_stiffness_asymmetry_[%_l,r]_mean_cmj","eccentric_deceleration_impulse_(asymmetry)_[%_l,r]_mean_cmj","p1_concentric_impulse_asymmetry_[%_l,r]_mean_cmj","p2_concentric_impulse_asymmetry_[%_l,r]_mean_cmj",concentric_peak_force_[n]_mean_cmj,eccentric_peak_force_[n]_mean_cmj,minimum_eccentric_force_[n]_mean_cmj,jump_height_(imp-mom)_[cm]_mean_sj,peak_power_[w]_mean_sj,peak_power_/_bm_[w/kg]_mean_sj,"p1_concentric_impulse_asymmetry_[%_l,r]_mean_sj","p2_concentric_impulse_asymmetry_[%_l,r]_mean_sj",peak_vertical_force_[n]_max_imtp,net_peak_vertical_force_[n]_max_imtp,force_at_100ms_[n]_max_imtp,force_at_150ms_[n]_max_imtp,force_at_200ms_[n]_max_imtp,best_active_stiffness_[n/m]_mean_ht,best_jump_height_(flight_time)_[cm]_mean_ht,best_rsi_(flight/contact_time)_mean_ht,best_rsi_(jump_height/contact_time)_[m/s]_mean_ht,peak_takeoff_force_[n]_mean_pp,peak_eccentric_force_[n]_mean_pp,"peak_takeoff_force_asymmetry_[%_l,r]_mean_pp","peak_eccentric_force_asymmetry_[%_l,r]_mean_pp",TSpineRomR,TSpineRomL,ShoulderERL,ShoulderERR,ShoulderIRL,ShoulderIRR
P-455B6F44,High School,2023-02-05,2023-02-05,1,130-140 lbs,,21.35,3593.14,2034.67,33.67,4134.75,458.25,319.5,0.3,-34.69,0.71,7.15,2.58,8.92,1282.57,1296.73,54.64,17.06,1803.87,29.85,2.12,8.46,,,,,,17844.36,19.66,1.59,76.12,,,,,,,,,,
P-1E7C064C,High School,2023-02-05,2023-02-05,1,120-130 lbs,,29.02,3396.92,2457.03,41.81,3516.7,496.75,281.75,0.38,-34.66,0.04,2.2,1.63,2.88,1275.51,1268.55,93.62,25.57,2362.97,40.21,1.98,6.69,,,,,,,,,,,,,,,,,,,
P-7802BCE8,High School,2023-02-05,2023-02-05,1,150-160 lbs,,31.53,3687.99,3495.42,48.09,3245.27,526.0,285.75,0.42,-32.77,4.56,-0.14,1.56,1.89,1593.29,1418.19,252.3,28.69,3235.92,44.52,2.59,1.92,,,,,,31408.95,28.01,2.13,122.94,,,,,,,,,,
P-586145C8,High School,2023-02-07,2023-02-07,1,110-120 lbs,,28.4,2475.46,2438.99,47.73,2032.37,591.0,293.5,0.34,-31.05,10.78,2.73,7.23,18.52,1157.42,998.64,230.99,24.08,2152.88,42.13,-0.76,16.72,,,,,,17812.33,22.67,2.04,102.73,,,,,,,,,,
P-9BD5D17B,High School,2023-02-08,2023-02-08,1,160-170 lbs,3.52,38.81,6438.94,4457.33,57.69,7325.4,424.0,242.5,0.6,-31.64,0.76,8.16,-0.84,7.93,2132.24,2134.99,102.24,36.3,4388.79,56.8,3.58,4.79,3424.95,2665.42,2037.7,2660.95,2858.2,34017.76,26.39,2.44,137.04,943.74,775.41,6.63,10.42,68.0,58.0,,,,
P-39372CE8,High School,2023-02-08,2023-02-08,1,150-160 lbs,3.65,41.93,3559.23,4420.97,60.84,4615.14,519.25,291.0,0.65,-45.28,-7.57,-16.8,-7.24,6.38,1754.51,1731.98,120.06,37.76,4035.61,55.72,-2.81,8.23,3316.1,2602.37,1755.2,2333.7,2622.5,40121.78,28.95,2.74,161.14,1287.78,727.74,-5.3,-5.19,51.0,52.0,,,,
P-0DAE2F73,High School,2023-02-09,2023-02-09,1,160-170 lbs,2.34,38.46,4827.08,4354.36,57.03,5570.27,489.5,261.0,0.52,-34.41,-4.62,-7.8,-2.37,-0.41,1807.17,1778.42,129.67,37.47,4399.09,57.61,-8.65,-0.54,2501.05,1753.49,1365.3,1438.3,1690.55,42950.04,29.19,2.84,172.81,915.17,766.42,-1.48,0.69,57.0,60.0,,,,
P-26282E89,High School,2023-02-10,2023-02-10,1,70-80 lbs,,22.18,1441.04,1228.66,35.69,1133.86,564.0,357.75,0.29,-32.17,11.38,10.85,13.97,11.9,644.52,580.43,116.12,,,,,,,,,,,,,,,,,,,,,,,,
P-0659953B,High School,2023-02-10,2023-02-10,1,120-130 lbs,,15.2,2850.85,1576.71,28.13,2543.5,494.5,370.75,0.21,-32.27,5.39,10.82,6.37,4.23,993.01,1006.09,88.45,,,,,,,,,,,22794.09,9.77,1.21,39.53,,,,,,,,,,
P-FEA74A34,High School,2023-02-10,2023-02-10,1,110-120 lbs,,37.33,3241.11,2811.66,56.18,3755.65,517.25,263.75,0.53,-34.41,2.8,14.1,3.2,-10.5,1250.76,1267.04,151.18,,,,,,,,,,,,,,,,,,,,,,,,
P-3C80AF6D,High School,2023-02-10,2023-02-10,1,130-140 lbs,,20.48,4243.97,2150.11,34.7,4013.78,430.0,294.5,0.3,-28.31,12.69,5.64,-2.16,2.44,1327.44,1337.69,135.44,19.46,2146.72,34.65,-27.11,-3.91,,,,,,30692.25,17.22,1.91,86.01,,,,,,,,,,
P-7AE82D5D,High School,2023-02-10,2023-02-10,1,80-90 lbs,,27.77,2156.43,1694.58,43.21,1924.07,521.5,299.0,0.35,-30.89,1.79,10.2,5.88,-0.93,804.55,764.05,101.3,19.07,1443.6,36.81,-3.25,7.86,,,,,,27954.55,36.21,1.96,94.59,,,,,,,,,,
P-1C63348F,High School,2023-02-10,2023-02-10,1,220-230 lbs,,18.16,7770.76,3613.15,35.66,8346.0,440.5,256.5,0.32,-26.31,-0.06,-8.57,3.2,5.07,2253.68,2159.93,152.68,14.87,2917.76,28.79,-4.17,0.02,,,,,,62974.62,16.05,1.95,86.5,,,,,,,,,,
P-53BF3F7C,High School,2023-02-10,2023-02-10,1,70-80 lbs,,22.67,1856.89,1264.15,35.27,2460.97,485.0,394.0,0.27,-45.02,7.23,0.83,3.23,4.81,868.79,877.54,43.29,23.48,1331.83,37.16,6.74,2.88,,,,,,16540.96,17.19,1.88,86.91,,,,,,,,,,
P-DE3051A0,High School,2023-02-10,2023-02-10,1,60-70 lbs,,17.37,932.42,870.21,30.71,572.46,725.25,371.5,0.2,-28.07,8.37,-7.88,-0.97,4.82,521.88,396.47,135.58,,,,,,,,,,,,,,,,,,,,,,,,
P-C9DC97B0,High School,2023-02-10,2023-02-10,1,90-100 lbs,,13.18,1996.86,1215.97,27.19,1523.91,549.25,350.5,0.2,-28.89,-2.22,8.39,-7.47,-18.29,810.79,798.53,222.75,,,,,,,,,,,,,,,,,,,,,,,,
P-19047110,High School,2023-02-11,2023-02-11,1,100-110 lbs,,26.05,3834.38,1930.63,41.82,3021.86,414.5,271.5,0.36,-22.02,7.58,8.19,8.66,0.87,1005.41,950.16,147.16,18.55,1563.92,33.88,7.93,12.16,,,,,,20479.26,21.66,1.8,87.22,,,,,,,,,,
P-5EDAC512,High School,2023-02-11,2023-02-11,1,100-110 lbs,,26.65,2377.37,1990.65,41.94,2142.54,525.25,304.0,0.4,-30.99,0.67,6.99,-3.89,-11.79,981.4,885.38,146.58,22.37,1929.0,40.64,-2.95,-10.33,,,,,,17971.38,19.69,1.77,87.62,,,,,,,,,,
P-78952AB9,High School,2023-02-11,2023-02-11,1,120-130 lbs,,24.62,2880.58,2260.54,41.12,2427.08,493.25,309.25,0.34,-28.82,4.67,14.19,7.72,-9.67,1118.13,970.37,136.47,21.95,2036.36,37.05,16.83,-2.85,,,,,,23137.89,21.54,1.99,102.34,,,,,,,,,,
P-04322869,High School,2023-02-11,2023-02-11,1,150-160 lbs,,32.83,4312.49,3603.69,50.06,5190.71,454.67,325.33,0.43,-36.74,10.41,21.59,7.93,-16.04,1607.8,1588.13,4.46,28.35,3395.01,46.86,24.12,-10.38,,,,,,15860.92,29.36,1.66,97.92,,,,,,,,,,
P-95DDD05F,High School,2023-02-11,2023-02-11,1,70-80 lbs,,24.98,2174.98,1419.54,39.15,2327.37,472.25,314.5,0.35,-35.33,15.22,14.03,11.96,6.2,830.7,839.97,72.14,,,,,,,,,,,,,,,,,,,,,,,,
P-62C3697B,High School,2023-02-12,2023-02-12,1,130-140 lbs,4.76,29.41,3988.79,2595.98,41.09,4580.54,497.33,279.33,0.45,-35.01,7.29,15.05,-1.15,-3.34,1538.34,1549.15,152.82,25.0,2415.9,38.24,13.02,-1.79,3569.8,2947.37,831.7,1174.5,1557.4,32804.51,30.77,2.72,167.71,968.45,639.13,-10.93,-1.74,57.0,63.0,,42.7,,44.7
P-A0409325,High School,2023-02-12,2023-02-12,1,210-220 lbs,3.58,45.61,6287.16,5980.03,61.7,10018.24,446.5,253.0,0.73,-42.9,-10.03,-9.75,-7.19,-2.41,2735.27,2770.02,72.27,43.03,6121.93,63.17,-10.55,-3.39,4357.55,3406.01,2397.3,3013.3,3370.55,49861.95,36.01,3.1,201.2,1361.94,965.27,-3.97,-1.73,61.0,60.0,,52.0,,70.9
P-082AB5D6,High School,2023-02-12,2023-02-12,1,80-90 lbs,,20.43,2398.84,1381.42,33.92,2014.91,483.0,257.25,0.35,-27.79,13.31,5.16,13.6,13.96,832.9,784.34,117.41,18.44,1284.28,31.53,15.34,16.15,,,,,,28151.14,22.1,2.34,121.66,,,,,,,,,,
P-F463AE24,High School,2023-02-13,2023-02-13,1,120-130 lbs,,25.17,5134.56,2369.33,41.89,5016.58,411.5,234.0,0.47,-23.63,13.57,4.41,16.01,21.39,1372.19,1355.86,161.45,21.13,2111.57,37.34,11.78,18.27,,,,,,27892.6,26.41,2.22,125.58,,,,,,,,,,
P-01F79177,High School,2023-02-13,2023-02-13,1,100-110 lbs,,24.81,3494.41,2080.75,41.94,3065.06,485.5,243.75,0.38,-23.97,2.45,-15.04,2.05,17.04,1161.69,1042.55,221.55,20.16,1675.42,33.78,4.34,14.94,,,,,,24214.01,20.65,1.87,90.69,,,,,,,,,,
P-63C47FC3,Pro,2020-04-06,2020-08-24,3,210-220 lbs,4.097,42.133,7755.137,5831.17,60.167,10757.967,434.917,249.833,0.75,-33.577,-2.397,1.043,-0.997,-15.7,2643.823,2652.143,72.187,38.887,5614.817,57.937,3.93,-6.203,4841.877,3895.927,2003.94,2754.897,3277.08,42487.863,40.727,3.06,211.65,,,,,59.0,55.333,49.433,52.367,60.933,55.8
P-DD41ED77,Pro,2020-04-08,2022-07-18,4,210-220 lbs,3.782,40.025,6606.12,5202.98,52.275,8884.012,469.0,282.25,0.615,-38.812,-6.238,-13.8,-0.795,0.722,2642.447,2676.13,120.825,36.665,5225.655,52.512,-18.605,0.658,4670.85,3695.702,1925.975,2671.85,3123.025,73971.7,33.328,2.93,188.528,,,,,56.25,50.25,47.133,44.233,39.767,44.367
P-CFA969C6,Pro,2020-04-14,2020-04-14,1,190-200 lbs,3.69,45.37,7816.27,6008.64,66.32,11031.24,385.75,236.25,0.78,-32.03,-0.74,6.36,-0.71,-16.92,2561.25,2540.29,43.38,44.44,6088.02,67.19,-9.45,-7.0,4166.3,3282.43,1454.4,1848.6,2386.5,34562.41,38.72,2.5,156.59,,,,,49.0,43.0,58.7,63.4,61.0,69.2
P-63EEEBD1,Pro,2020-05-04,2022-07-14,4,220-230 lbs,3.675,51.918,6514.738,6856.822,67.85,8821.35,491.438,267.562,0.792,-38.848,1.528,1.052,2.145,4.145,2677.885,2675.608,153.652,46.965,6597.442,65.328,6.9,4.055,4626.325,3637.202,1543.95,2147.75,2815.65,46101.952,27.52,2.335,131.072,,,,,54.75,58.0,60.325,53.175,67.45,51.1
P-A6CF876D,Pro,2020-05-06,2020-05-06,1,190-200 lbs,3.18,41.99,4466.35,4998.35,55.22,5189.57,540.25,310.25,0.52,-41.36,4.17,0.18,3.05,8.45,2020.69,1988.87,145.25,39.02,4992.78,55.16,5.33,6.66,3710.0,2822.01,1283.1,1624.0,2047.2,32426.21,26.18,2.16,123.03,,,,,53.0,61.0,43.0,48.2,51.4,51.9
P-8B4A15C6,Pro,2020-05-12,2020-07-20,2,180-190 lbs,5.445,52.595,7325.68,5948.125,71.205,11701.765,423.625,223.0,0.885,-35.25,-3.335,0.155,-1.6,3.14,2637.915,2642.15,71.335,49.335,5525.5,66.165,15.185,4.045,5276.15,4457.785,1235.3,1642.1,2155.55,49390.54,41.035,2.955,208.605,,,,,64.0,63.0,52.15,63.35,63.05,57.15
P-5794DC81,Pro,2020-06-01,2021-09-22,5,180-190 lbs,4.87,54.992,6331.052,6021.962,71.252,11899.936,458.85,243.15,0.786,-39.738,1.772,6.586,-0.698,-3.422,2557.93,2580.43,67.262,52.646,5835.526,69.048,11.626,-0.858,4804.042,3991.808,1708.568,2314.438,2719.07,138780.7,37.084,3.1,209.794,,,,,57.6,52.0,49.82,47.42,53.84,56.64
P-B9841695,Pro,2020-06-08,2021-05-19,2,200-210 lbs,3.85,59.095,5379.915,6742.37,70.62,9358.85,493.625,299.25,0.87,-52.77,-4.575,-4.66,-6.12,-6.83,2860.54,2869.51,62.77,54.055,6466.025,67.72,-8.87,-6.11,4670.2,3711.01,1786.1,2279.3,2790.6,44362.595,39.69,2.95,199.17,,,,,62.5,61.0,56.75,60.15,64.65,73.3
P-AB19BACC,Pro,2020-06-11,2021-09-06,4,180-190 lbs,3.88,49.305,6481.328,5815.762,69.185,7829.76,439.625,237.125,0.782,-34.225,15.765,12.485,13.067,6.075,2361.062,2372.985,173.048,44.452,5538.668,65.848,14.285,7.255,4019.95,3196.485,1207.25,1492.575,1850.025,48416.535,33.132,2.808,176.8,,,,,50.25,52.0,43.575,56.325,50.975,50.35
P-8C23E4AD,Pro,2020-06-15,2020-06-15,1,180-190 lbs,5.49,37.2,5234.79,4391.36,52.81,7417.4,460.75,264.75,0.65,-41.07,5.09,14.66,-0.35,-6.5,2142.4,2177.66,28.68,34.46,4213.82,50.68,9.55,-2.85,5282.6,4474.14,2008.6,2669.3,3367.6,84119.38,34.96,3.01,197.04,,,,,61.0,57.0,44.1,50.0,74.0,73.8
P-019EFD10,Pro,2020-07-13,2020-07-13,1,190-200 lbs,3.56,46.85,6145.81,5908.82,65.98,6709.03,466.75,244.25,0.68,-33.57,-1.32,-6.02,-2.2,7.95,2270.76,2236.79,177.76,41.45,5389.93,60.18,-14.37,4.77,4006.0,3126.15,1551.9,2130.8,2871.3,51490.89,25.34,2.5,137.31,,,,,55.0,50.0,61.9,70.1,95.2,75.2
P-5C5E23CE,Pro,2020-07-14,2020-07-14,1,200-210 lbs,4.25,57.03,4995.58,6018.03,66.13,7884.75,513.25,301.25,0.75,-49.89,9.17,15.98,7.75,1.02,2592.26,2596.12,104.95,45.15,5494.32,60.37,23.37,-9.24,4680.7,3792.71,1583.9,2477.0,3199.5,51150.88,35.75,2.82,191.25,,,,,61.0,54.0,65.8,70.0,76.2,68.0
P-ECDC4A47,Pro,2020-07-21,2020-07-21,1,200-210 lbs,4.18,41.33,4933.75,5530.2,58.19,7213.8,493.5,274.0,0.64,-50.6,-5.46,-9.0,-5.8,-4.74,2496.35,2540.19,72.85,42.84,5769.64,60.71,10.25,-5.4,4833.3,3899.22,1474.4,1609.6,1817.8,59425.04,37.56,3.04,205.89,,,,,58.0,56.0,65.3,65.2,73.4,76.4
P-48E50CBB,Pro,2020-08-06,2021-10-20,3,210-220 lbs,3.34,44.99,6037.453,6109.567,63.79,7410.7,441.61,258.473,0.74,-35.703,4.723,6.063,5.96,7.6,2373.25,2283.343,131.687,40.19,5748.507,60.027,4.543,6.19,4045.85,3112.06,1654.65,2169.0,2675.95,39023.785,31.475,2.445,151.365,,,,,66.5,60.5,53.4,55.2,49.3,63.3
P-3E8E4BE7,Pro,2020-08-11,2020-09-30,2,180-190 lbs,2.605,30.2,5064.935,3802.425,46.08,4817.415,469.25,289.5,0.42,-30.23,4.315,4.03,6.695,3.525,1798.045,1777.835,246.325,27.325,3699.56,44.84,3.915,6.58,2916.05,2108.72,1258.08,1511.68,1960.58,46735.39,21.815,2.3,121.215,,,,,59.5,64.0,38.65,40.2,46.1,43.25
P-9C169D96,Pro,2020-08-22,2021-10-20,3,220-230 lbs,2.295,36.74,6465.0,5538.427,54.797,6338.467,465.167,232.47,0.643,-30.197,-5.813,-14.097,-7.3,-0.947,2643.333,2286.24,338.2,35.703,5460.097,54.02,-8.72,0.363,3252.65,2264.09,1425.4,1676.4,2000.5,51884.155,34.055,2.915,186.835,,,,,60.0,59.0,46.5,36.5,55.5,54.0
P-C5005713,Pro,2020-12-01,2022-04-12,7,180-190 lbs,4.51,51.264,6190.509,5828.057,67.57,9134.691,482.179,250.607,0.777,-39.38,5.66,7.347,8.024,7.033,2557.06,2564.449,139.037,47.056,5900.254,68.389,5.839,5.197,4667.05,3821.147,2343.717,3148.45,3531.833,57029.157,42.483,3.787,267.17,,,,,65.0,62.333,66.883,69.233,61.35,49.967
P-D1F268C8,Pro,2020-12-27,2020-12-27,1,200-210 lbs,,39.75,6951.85,5288.74,55.84,8905.48,416.0,259.5,0.64,-32.91,6.93,13.57,7.43,8.3,2363.16,2365.44,83.99,36.52,5152.62,54.41,15.61,9.87,,,,,,56058.38,27.74,2.68,154.91,,,,,48.0,39.0,32.2,37.3,56.8,43.6
P-F82116E1,Pro,2021-01-11,2022-09-29,7,210-220 lbs,4.276,44.127,5454.443,5630.364,57.674,7887.136,491.834,281.237,0.697,-45.924,-7.701,2.86,-8.927,-9.513,2542.017,2572.83,80.31,39.794,5393.646,55.22,3.121,-9.483,5051.929,4095.851,1513.957,1980.3,2528.486,57119.945,31.405,2.19,136.39,,,,,60.143,56.857,54.457,57.514,54.571,56.086
P-265D28C3,Pro,2021-02-10,2021-02-10,1,200-210 lbs,2.54,26.15,6162.9,4025.08,44.18,5306.97,550.75,252.0,0.38,-24.93,3.58,-0.51,2.31,10.67,2136.56,1895.96,371.27,22.24,3777.91,41.46,-1.94,9.95,3161.5,2269.88,1168.5,1433.8,1823.6,41860.0,22.56,2.06,102.85,,,,,51.0,50.0,47.8,49.8,42.4,32.4
P-31B05D5A,Pro,2021-03-15,2021-06-07,3,150-160 lbs,3.98,49.623,5767.503,4606.613,64.867,7535.6,476.917,226.75,0.72,-35.62,4.683,10.563,0.913,-6.037,2218.46,2214.487,185.157,43.783,4500.647,63.373,7.037,-4.733,3539.6,2829.205,1625.3,2083.85,2438.35,58839.45,34.433,3.59,241.76,,,,,66.667,59.667,41.633,43.967,56.867,57.767
P-B8C81C6A,Pro,2021-04-19,2021-04-19,1,220-230 lbs,2.85,40.3,7184.55,5447.54,53.91,8105.69,519.67,261.33,0.6,-35.09,19.61,27.75,14.66,11.39,2757.25,2759.06,245.1,36.62,5489.11,54.32,17.51,10.09,3815.2,2827.08,2249.1,2883.7,3264.2,63119.41,26.73,2.75,154.47,,,,,62.0,55.0,67.4,53.8,60.6,56.6
P-6C756184,Pro,2021-04-22,2021-04-22,1,200-210 lbs,2.99,41.27,5377.64,4995.22,53.88,6820.8,484.0,299.5,0.55,-39.98,-5.81,-2.67,-5.21,-1.13,2246.12,2251.37,104.56,38.4,4813.38,51.92,-4.41,-2.19,3631.5,2719.29,1394.9,1756.8,2143.6,59924.75,25.38,2.68,152.99,,,,,62.0,56.0,45.6,35.8,42.6,45.7
P-1B1310E8,Pro,2021-05-03,2021-06-17,2,150-160 lbs,3.435,49.47,4229.93,4840.785,67.67,3742.33,542.085,238.5,0.7,-34.955,5.21,11.65,5.425,4.905,1890.2,1766.955,286.905,43.75,4592.075,64.19,9.09,7.065,3114.05,2411.745,1478.6,2003.8,2274.65,50076.105,37.265,3.175,210.415,,,,,45.5,31.0,45.2,36.65,36.0,35.9
P-E76CE700,Pro,2021-05-18,2021-05-18,1,190-200 lbs,3.7,43.15,6732.7,5432.2,62.87,7164.03,465.33,222.0,0.62,-32.4,6.25,10.23,7.11,15.02,2503.41,2461.11,283.16,35.2,5133.04,59.41,5.22,15.52,3978.2,3131.98,1092.8,1497.5,2031.1,45271.3,33.79,2.77,182.36,,,,,57.0,54.0,61.7,68.6,64.3,36.2
P-B1DBE034,Pro,2021-06-07,2021-06-07,1,230-240 lbs,2.93,41.57,6423.36,6282.25,59.28,7167.58,517.25,259.25,0.59,-36.43,4.59,4.3,3.83,1.27,2638.79,2623.47,313.07,39.83,6205.43,58.56,13.83,4.17,4084.9,3048.93,1771.5,2024.3,2636.0,48635.08,27.77,2.49,145.57,,,,,66.0,55.0,44.6,50.2,39.4,45.1
P-4F81874D,Pro,2021-06-07,2021-06-07,1,170-180 lbs,4.06,42.68,3893.47,4400.78,56.48,4431.03,548.0,296.67,0.53,-39.54,0.25,-2.27,0.53,-1.54,1776.77,1750.52,212.36,38.4,4522.47,58.04,-4.39,0.04,3861.4,3100.31,1037.4,1283.3,1470.5,34563.18,28.24,2.24,132.55,,,,,60.0,48.0,44.8,38.0,40.3,37.9
P-41194576,Pro,2021-06-09,2021-06-09,1,230-240 lbs,3.06,35.35,5328.87,5760.73,53.77,5444.38,518.75,288.75,0.48,-36.96,3.19,3.54,0.25,-0.15,2491.21,2121.27,162.84,32.53,5498.19,51.31,-1.43,1.05,4256.1,3213.75,1561.6,1598.8,1828.6,44884.51,18.65,1.85,83.62,,,,,38.0,38.0,35.1,42.9,51.1,45.1
P-0245018B,Pro,2021-06-28,2021-06-28,1,200-210 lbs,3.2,40.04,8350.51,5602.32,61.01,7967.24,440.0,205.75,0.64,-26.56,5.69,32.02,5.87,-7.01,2683.36,2534.65,321.06,38.42,4980.33,54.24,5.59,1.9,3782.8,2883.24,963.1,1078.4,1292.8,37141.12,35.88,2.73,174.49,,,,,54.0,49.0,31.0,59.2,55.4,49.0
P-B920E357,Pro,2021-06-29,2021-06-29,1,250-260 lbs,2.84,36.18,9156.82,6049.84,52.48,11444.15,410.75,245.25,0.7,-32.23,5.23,12.51,3.58,6.81,3029.66,3025.33,75.33,33.19,5267.5,45.69,-0.76,0.82,4344.1,3207.9,1928.5,2546.3,3038.4,59987.38,24.17,2.15,116.51,,,,,68.0,67.0,54.6,46.5,54.2,51.5
P-5DC25521,Pro,2021-07-13,2021-07-13,1,190-200 lbs,,54.64,6880.37,6394.47,70.51,9627.61,428.0,245.25,0.91,-37.23,10.16,16.16,6.01,-2.98,2643.03,2641.71,81.4,49.07,6219.06,68.58,17.73,-0.54,,,,,,132907.44,32.13,3.25,201.12,,,,,69.0,61.0,60.9,52.3,52.4,62.1
P-ECFB226C,Pro,2021-07-22,2021-07-22,1,200-210 lbs,3.62,44.32,6686.26,5504.99,58.25,9162.16,435.0,260.0,0.74,-37.28,3.89,10.14,0.82,-10.91,2542.29,2542.3,54.62,41.28,5604.83,59.31,19.52,-5.01,4278.1,3351.37,1038.2,1268.2,1603.4,37065.77,34.43,2.44,160.39,,,,,55.0,47.0,48.1,50.8,35.3,43.7
P-D7E2FC40,Pro,2021-07-22,2021-07-22,1,220-230 lbs,3.29,45.99,7659.76,6494.12,62.3,10079.45,440.75,243.25,0.74,-34.78,6.03,6.53,4.98,7.54,2786.63,2765.51,102.4,42.23,6390.38,61.3,9.35,5.48,4389.4,3365.68,1117.9,1267.2,1430.3,119083.97,31.63,2.41,141.17,,,,,56.0,50.0,49.9,50.9,30.7,35.2
P-8FDF8A89,Pro,2021-07-27,2021-10-14,2,230-240 lbs,2.91,35.035,5190.63,5682.335,52.61,4274.075,585.375,282.5,0.425,-32.395,-1.735,12.805,-1.92,-4.82,2417.755,2195.9,521.99,32.265,5337.37,49.42,3.175,-2.85,4137.05,3077.83,1340.0,1608.85,2026.9,44117.575,28.425,2.34,132.105,,,,,64.5,58.0,49.9,51.75,68.2,64.6
P-8A57CE2C,Pro,2021-08-02,2021-08-02,1,210-220 lbs,3.38,38.82,7901.9,5431.54,54.91,9292.77,417.33,248.0,0.62,-30.02,-7.83,-15.31,-3.51,2.2,2487.28,2457.9,116.42,39.56,5129.04,51.85,-4.16,-0.09,4249.7,3276.39,2320.5,3002.8,3208.0,34452.01,27.54,2.31,132.87,,,,,50.0,42.0,53.0,30.7,29.3,30.4
P-71DDE1FA,Pro,2021-08-16,2021-08-16,1,170-180 lbs,3.5,42.19,3861.01,4475.1,55.79,4245.87,561.75,302.75,0.59,-43.73,11.58,17.56,6.62,-3.17,1943.91,1944.67,256.37,38.09,4412.81,55.01,7.6,-8.23,3540.3,2753.61,1285.8,1720.2,2202.3,53282.7,31.63,2.85,163.21,,,,,64.0,48.0,40.6,40.5,52.9,46.5
P-06EB774D,Pro,2021-08-16,2021-09-27,2,190-200 lbs,3.24,48.99,4575.185,5578.235,61.615,7263.7,525.375,345.125,0.615,-54.265,11.055,13.46,11.155,11.065,2540.095,2573.955,91.975,42.045,5359.915,59.2,9.935,11.42,3767.15,2880.185,1571.2,2053.0,2593.15,340129.705,35.27,2.335,148.665,,,,,64.5,57.0,45.95,42.95,41.05,43.1
P-21B4DE99,Pro,2021-08-17,2021-08-17,1,180-190 lbs,,44.46,4855.35,4872.67,59.29,6170.32,478.5,288.0,0.63,-43.32,4.43,11.41,7.11,7.96,2246.1,2254.96,154.68,39.22,4621.8,56.24,-2.34,9.65,,,,,,28720.23,34.05,2.76,178.86,,,,,53.0,45.0,52.2,53.9,46.5,38.7
P-8649F810,Pro,2021-08-18,2021-08-18,1,230-240 lbs,2.77,38.19,6705.95,6040.76,56.51,6963.46,445.5,260.5,0.62,-33.45,1.17,3.41,2.31,-6.22,2545.42,2468.2,221.65,35.6,5584.54,52.24,-6.97,-0.63,3952.3,2903.38,1775.8,2701.0,3223.5,38932.82,29.41,2.25,132.13,,,,,,,,,,
P-0A5D6269,Pro,2021-08-25,2022-10-24,7,230-240 lbs,2.993,42.407,7180.903,5750.32,54.93,9939.863,444.001,280.429,0.64,-39.294,12.594,17.399,5.343,0.557,2832.121,2872.494,66.71,35.898,5634.492,53.647,22.708,2.782,4101.357,3073.957,2006.644,2553.836,2860.166,61182.727,30.81,2.5,135.898,1551.41,1028.45,-7.8,-6.43,64.143,56.0,62.486,64.986,59.643,68.7
P-40A89B22,Pro,2021-08-25,2022-01-17,2,200-210 lbs,3.83,53.71,3839.97,6056.62,66.47,5358.82,615.75,340.75,0.66,-53.27,5.77,-4.2,4.76,0.54,2190.1,2176.25,166.02,42.33,5690.09,62.45,-4.1,4.04,4628.65,3699.42,1807.15,2277.85,2787.55,39067.97,34.43,2.65,166.71,,,,,72.0,64.0,47.65,52.2,46.65,42.25
P-27AFB154,Pro,2021-08-26,2022-11-21,2,210-220 lbs,2.985,45.45,5641.735,5891.41,60.325,7921.725,493.375,302.125,0.635,-43.615,5.8,9.735,6.745,4.735,2486.15,2528.29,79.03,35.485,4874.4,49.905,2.305,5.875,3817.1,2858.99,1705.55,2172.65,2625.25,0.0,37.35,2.6,169.44,1481.17,974.85,-8.77,-0.99,75.0,67.0,53.8,52.55,54.5,49.65
P-9FCEC061,Pro,2021-09-22,2021-09-22,1,180-190 lbs,,48.29,4546.12,5156.36,61.95,5514.17,519.5,284.75,0.66,-40.36,0.22,-7.81,3.82,8.62,2079.23,2077.37,243.34,44.32,5309.83,63.8,-1.24,6.41,,,,,,33744.56,36.54,2.9,191.94,,,,,58.0,54.0,37.5,46.9,29.7,31.2
P-CD975056,Pro,2021-10-20,2021-10-20,1,210-220 lbs,,24.19,3954.61,3603.48,36.59,3095.48,601.0,336.25,0.27,-34.71,-5.06,-6.3,-6.16,-6.66,1855.85,1838.98,468.3,22.83,3496.46,35.5,-15.61,-16.04,,,,,,,,,,,,,,42.0,43.0,,,,
